Logged,parentName,parentFilePath,parentCmd,objectUser,osDescription,processName,processFilePath,processCmd,objectFilePath,processSigner
01/10/2023 00:37,C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,"C:\WINDOWS\SYSTEM32\cmd.exe /c """"C:\Scripts\Python\CaaS\CSVDownloads.bat""""",,Windows Server 2019 Standard (64 bit) build 17763,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe  -ExecutionPolicy Bypass -File ""C:\Scripts\Python\CaaS\BuildEnvironmentProgress.ps1""",,"[""Microsoft Windows""]"
01/10/2023 00:37,C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,"C:\WINDOWS\SYSTEM32\cmd.exe /c """"C:\Scripts\Python\CaaS\CSVDownloads.bat""""",,Windows Server 2019 Standard (64 bit) build 17763,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe  -ExecutionPolicy Bypass -File ""C:\Scripts\Python\CaaS\BuildEnvironmentProgress.ps1""",,"[""Microsoft Windows""]"
01/10/2023 00:37,C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,"C:\WINDOWS\SYSTEM32\cmd.exe /c """"C:\Scripts\Python\CaaS\CSVDownloads.bat""""",,Windows Server 2019 Standard (64 bit) build 17763,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe  -ExecutionPolicy Bypass -File ""C:\Scripts\Python\CaaS\BuildEnvironmentProgress.ps1""",,"[""Microsoft Windows""]"
01/10/2023 00:37,C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,"C:\WINDOWS\SYSTEM32\cmd.exe /c """"C:\Scripts\Python\CaaS\CSVDownloads.bat""""",,Windows Server 2019 Standard (64 bit) build 17763,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe  -ExecutionPolicy Bypass -File ""C:\Scripts\Python\CaaS\BuildEnvironmentProgress.ps1""",,"[""Microsoft Windows""]"
01/10/2023 00:37,C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,"C:\WINDOWS\SYSTEM32\cmd.exe /c """"C:\Scripts\Python\CaaS\CSVDownloads.bat""""",,Windows Server 2019 Standard (64 bit) build 17763,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe  -ExecutionPolicy Bypass -File ""C:\Scripts\Python\CaaS\BuildEnvironmentProgress.ps1""",,"[""Microsoft Windows""]"
01/10/2023 00:37,C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,"C:\WINDOWS\SYSTEM32\cmd.exe /c """"C:\Scripts\Python\CaaS\CSVDownloads.bat""""",,Windows Server 2019 Standard (64 bit) build 17763,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe  -ExecutionPolicy Bypass -File ""C:\Scripts\Python\CaaS\BuildEnvironmentProgress.ps1""",,"[""Microsoft Windows""]"
01/10/2023 00:37,C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,"C:\WINDOWS\SYSTEM32\cmd.exe /c """"C:\Scripts\Python\CaaS\CSVDownloads.bat""""",,Windows Server 2019 Standard (64 bit) build 17763,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe  -ExecutionPolicy Bypass -File ""C:\Scripts\Python\CaaS\BuildEnvironmentProgress.ps1""",,"[""Microsoft Windows""]"
01/10/2023 00:37,C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,"C:\WINDOWS\SYSTEM32\cmd.exe /c """"C:\Scripts\Python\CaaS\CSVDownloads.bat""""",,Windows Server 2019 Standard (64 bit) build 17763,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe  -ExecutionPolicy Bypass -File ""C:\Scripts\Python\CaaS\BuildEnvironmentProgress.ps1""",C:\Users\SDAutomation\AppData\Local\Temp\__PSScriptPolicyTest_cvg1kwst.jus.psm1,"[""Microsoft Windows""]"
01/10/2023 00:37,C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,"C:\WINDOWS\SYSTEM32\cmd.exe /c """"C:\Scripts\Python\CaaS\CSVDownloads.bat""""",,Windows Server 2019 Standard (64 bit) build 17763,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe  -ExecutionPolicy Bypass -File ""C:\Scripts\Python\CaaS\BuildEnvironmentProgress.ps1""",,"[""Microsoft Windows""]"
01/10/2023 00:37,C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,"C:\WINDOWS\SYSTEM32\cmd.exe /c """"C:\Scripts\Python\CaaS\CSVDownloads.bat""""",,Windows Server 2019 Standard (64 bit) build 17763,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe  -ExecutionPolicy Bypass -File ""C:\Scripts\Python\CaaS\BuildEnvironmentProgress.ps1""",C:\Users\SDAutomation\AppData\Local\Temp\__PSScriptPolicyTest_wte5kpwh.m1f.psm1,"[""Microsoft Windows""]"
01/10/2023 00:37,C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,"C:\WINDOWS\SYSTEM32\cmd.exe /c """"C:\Scripts\Python\CaaS\CSVDownloads.bat""""",,Windows Server 2019 Standard (64 bit) build 17763,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe  -ExecutionPolicy Bypass -File ""C:\Scripts\Python\CaaS\BuildEnvironmentProgress.ps1""",,"[""Microsoft Windows""]"
01/10/2023 00:37,C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,"C:\WINDOWS\SYSTEM32\cmd.exe /c """"C:\Scripts\Python\CaaS\CSVDownloads.bat""""",SDAutomation,Windows Server 2019 Standard (64 bit) build 17763,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe  -ExecutionPolicy Bypass -File ""C:\Scripts\Python\CaaS\BuildEnvironmentProgress.ps1""",C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\13b9da67ab0fb9344d65ceff1595d911\System.Management.Automation.ni.dll,"[""Microsoft Windows""]"
01/10/2023 00:37,C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,"C:\WINDOWS\SYSTEM32\cmd.exe /c """"C:\Scripts\Python\CaaS\CSVDownloads.bat""""",,Windows Server 2019 Standard (64 bit) build 17763,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe  -ExecutionPolicy Bypass -File ""C:\Scripts\Python\CaaS\BuildEnvironmentProgress.ps1""",,"[""Microsoft Windows""]"
01/10/2023 00:37,C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,"C:\WINDOWS\SYSTEM32\cmd.exe /c """"C:\Scripts\Python\CaaS\CSVDownloads.bat""""",SDAutomation,Windows Server 2019 Standard (64 bit) build 17763,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe  -ExecutionPolicy Bypass -File ""C:\Scripts\Python\CaaS\BuildEnvironmentProgress.ps1""",C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\13b9da67ab0fb9344d65ceff1595d911\System.Management.Automation.ni.dll,"[""Microsoft Windows""]"
01/10/2023 00:37,C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,"C:\WINDOWS\SYSTEM32\cmd.exe /c """"C:\Scripts\Python\CaaS\CSVDownloads.bat""""",,Windows Server 2019 Standard (64 bit) build 17763,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe  -ExecutionPolicy Bypass -File ""C:\Scripts\Python\CaaS\BuildEnvironmentProgress.ps1""",C:\Users\SDAutomation\AppData\Local\Temp\__PSScriptPolicyTest_esgqzdjg.qpu.psm1,"[""Microsoft Windows""]"
01/10/2023 00:37,C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,"C:\WINDOWS\SYSTEM32\cmd.exe /c """"C:\Scripts\Python\CaaS\CSVDownloads.bat""""",,Windows Server 2019 Standard (64 bit) build 17763,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe  -ExecutionPolicy Bypass -File ""C:\Scripts\Python\CaaS\BuildEnvironmentProgress.ps1""",,"[""Microsoft Windows""]"
01/10/2023 00:37,C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,"C:\WINDOWS\SYSTEM32\cmd.exe /c """"C:\Scripts\Python\CaaS\CSVDownloads.bat""""",SDAutomation,Windows Server 2019 Standard (64 bit) build 17763,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe  -ExecutionPolicy Bypass -File ""C:\Scripts\Python\CaaS\BuildEnvironmentProgress.ps1""",C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\13b9da67ab0fb9344d65ceff1595d911\System.Management.Automation.ni.dll,"[""Microsoft Windows""]"
01/10/2023 00:37,C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,"C:\WINDOWS\SYSTEM32\cmd.exe /c """"C:\Scripts\Python\CaaS\CSVDownloads.bat""""",,Windows Server 2019 Standard (64 bit) build 17763,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe  -ExecutionPolicy Bypass -File ""C:\Scripts\Python\CaaS\BuildEnvironmentProgress.ps1""",,"[""Microsoft Windows""]"
01/10/2023 00:37,C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,"C:\WINDOWS\SYSTEM32\cmd.exe /c """"C:\Scripts\Python\CaaS\CSVDownloads.bat""""",,Windows Server 2019 Standard (64 bit) build 17763,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe  -ExecutionPolicy Bypass -File ""C:\Scripts\Python\CaaS\BuildEnvironmentProgress.ps1""",C:\Users\SDAutomation\AppData\Local\Temp\__PSScriptPolicyTest_iv3o2cps.i4w.psm1,"[""Microsoft Windows""]"
01/10/2023 00:37,C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,"C:\WINDOWS\SYSTEM32\cmd.exe /c """"C:\Scripts\Python\CaaS\CSVDownloads.bat""""",,Windows Server 2019 Standard (64 bit) build 17763,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe  -ExecutionPolicy Bypass -File ""C:\Scripts\Python\CaaS\BuildEnvironmentProgress.ps1""",,"[""Microsoft Windows""]"
01/10/2023 00:37,C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,"C:\WINDOWS\SYSTEM32\cmd.exe /c """"C:\Scripts\Python\CaaS\CSVDownloads.bat""""",SDAutomation,Windows Server 2019 Standard (64 bit) build 17763,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe  -ExecutionPolicy Bypass -File ""C:\Scripts\Python\CaaS\BuildEnvironmentProgress.ps1""",C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\13b9da67ab0fb9344d65ceff1595d911\System.Management.Automation.ni.dll,"[""Microsoft Windows""]"
01/10/2023 00:37,C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,"C:\WINDOWS\SYSTEM32\cmd.exe /c """"C:\Scripts\Python\CaaS\CSVDownloads.bat""""",,Windows Server 2019 Standard (64 bit) build 17763,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe  -ExecutionPolicy Bypass -File ""C:\Scripts\Python\CaaS\BuildEnvironmentProgress.ps1""",C:\Users\SDAutomation\AppData\Local\Temp\__PSScriptPolicyTest_omdrcije.etw.psm1,"[""Microsoft Windows""]"
01/10/2023 00:37,C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,"C:\WINDOWS\SYSTEM32\cmd.exe /c """"C:\Scripts\Python\CaaS\CSVDownloads.bat""""",,Windows Server 2019 Standard (64 bit) build 17763,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe  -ExecutionPolicy Bypass -File ""C:\Scripts\Python\CaaS\BuildEnvironmentProgress.ps1""",,"[""Microsoft Windows""]"
01/10/2023 00:37,C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,"C:\WINDOWS\SYSTEM32\cmd.exe /c """"C:\Scripts\Python\CaaS\CSVDownloads.bat""""",SDAutomation,Windows Server 2019 Standard (64 bit) build 17763,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe  -ExecutionPolicy Bypass -File ""C:\Scripts\Python\CaaS\BuildEnvironmentProgress.ps1""",C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\13b9da67ab0fb9344d65ceff1595d911\System.Management.Automation.ni.dll,"[""Microsoft Windows""]"
01/10/2023 00:37,C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,"C:\WINDOWS\SYSTEM32\cmd.exe /c """"C:\Scripts\Python\CaaS\CSVDownloads.bat""""",,Windows Server 2019 Standard (64 bit) build 17763,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe  -ExecutionPolicy Bypass -File ""C:\Scripts\Python\CaaS\BuildEnvironmentProgress.ps1""",C:\Users\SDAutomation\AppData\Local\Temp\__PSScriptPolicyTest_3eis2wpp.u21.psm1,"[""Microsoft Windows""]"
01/10/2023 00:37,C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,"C:\WINDOWS\SYSTEM32\cmd.exe /c """"C:\Scripts\Python\CaaS\CSVDownloads.bat""""",SDAutomation,Windows Server 2019 Standard (64 bit) build 17763,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe  -ExecutionPolicy Bypass -File ""C:\Scripts\Python\CaaS\BuildEnvironmentProgress.ps1""",C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\13b9da67ab0fb9344d65ceff1595d911\System.Management.Automation.ni.dll,"[""Microsoft Windows""]"
01/10/2023 00:36,C:\Program Files (x86)\Microsoft Intune Management Extension\AgentExecutor.exe,C:\Program Files (x86)\Microsoft Intune Management Extension\AgentExecutor.exe,"""C:\Program Files (x86)\Microsoft Intune Management Extension\agentexecutor.exe""  -powershellDetection  ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\83a36c32-398a-4819-ab7b-bc0cfa3f47c5_4.ps1"" ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\83a36c32-398a-4819-ab7b-bc0cfa3f47c5_4.ps1quotedResultFilePath.txt"" ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\83a36c32-398a-4819-ab7b-bc0cfa3f47c5_4.ps1quotedErrorFilePath.txt"" ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\83a36c32-398a-4819-ab7b-bc0cfa3f47c5_4.ps1quotedTimeoutFilePath.txt"" 3600 ""C:\Windows\System32\WindowsPowerShell\v1.0"" 0 ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\83a36c32-398a-4819-ab7b-bc0cfa3f47c5_4.ps1quotedExitCodeFilePath.txt"" False",,Windows 10 Enterprise (64 bit) build 19045,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -NoProfile -executionPolicy bypass -file  ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\83a36c32-398a-4819-ab7b-bc0cfa3f47c5_4.ps1"" ",,"[""Microsoft Windows""]"
01/10/2023 00:36,C:\Program Files (x86)\Microsoft Intune Management Extension\AgentExecutor.exe,C:\Program Files (x86)\Microsoft Intune Management Extension\AgentExecutor.exe,"""C:\Program Files (x86)\Microsoft Intune Management Extension\agentexecutor.exe""  -powershellDetection  ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\83a36c32-398a-4819-ab7b-bc0cfa3f47c5_4.ps1"" ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\83a36c32-398a-4819-ab7b-bc0cfa3f47c5_4.ps1quotedResultFilePath.txt"" ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\83a36c32-398a-4819-ab7b-bc0cfa3f47c5_4.ps1quotedErrorFilePath.txt"" ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\83a36c32-398a-4819-ab7b-bc0cfa3f47c5_4.ps1quotedTimeoutFilePath.txt"" 3600 ""C:\Windows\System32\WindowsPowerShell\v1.0"" 0 ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\83a36c32-398a-4819-ab7b-bc0cfa3f47c5_4.ps1quotedExitCodeFilePath.txt"" False",,Windows 10 Enterprise (64 bit) build 19045,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -NoProfile -executionPolicy bypass -file  ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\83a36c32-398a-4819-ab7b-bc0cfa3f47c5_4.ps1"" ",,"[""Microsoft Windows""]"
01/10/2023 00:36,C:\Program Files (x86)\Microsoft Intune Management Extension\AgentExecutor.exe,C:\Program Files (x86)\Microsoft Intune Management Extension\AgentExecutor.exe,"""C:\Program Files (x86)\Microsoft Intune Management Extension\agentexecutor.exe""  -powershellDetection  ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\83a36c32-398a-4819-ab7b-bc0cfa3f47c5_4.ps1"" ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\83a36c32-398a-4819-ab7b-bc0cfa3f47c5_4.ps1quotedResultFilePath.txt"" ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\83a36c32-398a-4819-ab7b-bc0cfa3f47c5_4.ps1quotedErrorFilePath.txt"" ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\83a36c32-398a-4819-ab7b-bc0cfa3f47c5_4.ps1quotedTimeoutFilePath.txt"" 3600 ""C:\Windows\System32\WindowsPowerShell\v1.0"" 0 ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\83a36c32-398a-4819-ab7b-bc0cfa3f47c5_4.ps1quotedExitCodeFilePath.txt"" False",,Windows 10 Enterprise (64 bit) build 19045,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -NoProfile -executionPolicy bypass -file  ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\83a36c32-398a-4819-ab7b-bc0cfa3f47c5_4.ps1"" ",C:\Windows\Temp\__PSScriptPolicyTest_hf1hqo5l.odz.psm1,"[""Microsoft Windows""]"
01/10/2023 00:36,C:\Program Files (x86)\Microsoft Intune Management Extension\AgentExecutor.exe,C:\Program Files (x86)\Microsoft Intune Management Extension\AgentExecutor.exe,"""C:\Program Files (x86)\Microsoft Intune Management Extension\agentexecutor.exe""  -powershellDetection  ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\83a36c32-398a-4819-ab7b-bc0cfa3f47c5_4.ps1"" ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\83a36c32-398a-4819-ab7b-bc0cfa3f47c5_4.ps1quotedResultFilePath.txt"" ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\83a36c32-398a-4819-ab7b-bc0cfa3f47c5_4.ps1quotedErrorFilePath.txt"" ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\83a36c32-398a-4819-ab7b-bc0cfa3f47c5_4.ps1quotedTimeoutFilePath.txt"" 3600 ""C:\Windows\System32\WindowsPowerShell\v1.0"" 0 ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\83a36c32-398a-4819-ab7b-bc0cfa3f47c5_4.ps1quotedExitCodeFilePath.txt"" False",bharat.shinde,Windows 10 Enterprise (64 bit) build 19045,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -NoProfile -executionPolicy bypass -file  ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\83a36c32-398a-4819-ab7b-bc0cfa3f47c5_4.ps1"" ",C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\1abd8de7b1afcc673a7a8c3d15a86324\System.Management.Automation.ni.dll,"[""Microsoft Windows""]"
01/10/2023 00:36,C:\Program Files (x86)\Microsoft Intune Management Extension\AgentExecutor.exe,C:\Program Files (x86)\Microsoft Intune Management Extension\AgentExecutor.exe,"""C:\Program Files (x86)\Microsoft Intune Management Extension\agentexecutor.exe""  -powershellDetection  ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\de480568-e248-4f2f-b4ae-2cc7f4ba25d5_1.ps1"" ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\de480568-e248-4f2f-b4ae-2cc7f4ba25d5_1.ps1quotedResultFilePath.txt"" ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\de480568-e248-4f2f-b4ae-2cc7f4ba25d5_1.ps1quotedErrorFilePath.txt"" ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\de480568-e248-4f2f-b4ae-2cc7f4ba25d5_1.ps1quotedTimeoutFilePath.txt"" 3600 ""C:\Windows\System32\WindowsPowerShell\v1.0"" 0 ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\de480568-e248-4f2f-b4ae-2cc7f4ba25d5_1.ps1quotedExitCodeFilePath.txt"" False",,Windows 10 Enterprise (64 bit) build 19045,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -NoProfile -executionPolicy bypass -file  ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\de480568-e248-4f2f-b4ae-2cc7f4ba25d5_1.ps1"" ",,"[""Microsoft Windows""]"
01/10/2023 00:36,C:\Program Files (x86)\Microsoft Intune Management Extension\AgentExecutor.exe,C:\Program Files (x86)\Microsoft Intune Management Extension\AgentExecutor.exe,"""C:\Program Files (x86)\Microsoft Intune Management Extension\agentexecutor.exe""  -powershellDetection  ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\de480568-e248-4f2f-b4ae-2cc7f4ba25d5_1.ps1"" ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\de480568-e248-4f2f-b4ae-2cc7f4ba25d5_1.ps1quotedResultFilePath.txt"" ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\de480568-e248-4f2f-b4ae-2cc7f4ba25d5_1.ps1quotedErrorFilePath.txt"" ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\de480568-e248-4f2f-b4ae-2cc7f4ba25d5_1.ps1quotedTimeoutFilePath.txt"" 3600 ""C:\Windows\System32\WindowsPowerShell\v1.0"" 0 ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\de480568-e248-4f2f-b4ae-2cc7f4ba25d5_1.ps1quotedExitCodeFilePath.txt"" False",,Windows 10 Enterprise (64 bit) build 19045,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -NoProfile -executionPolicy bypass -file  ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\de480568-e248-4f2f-b4ae-2cc7f4ba25d5_1.ps1"" ",,"[""Microsoft Windows""]"
01/10/2023 00:36,C:\Program Files (x86)\Microsoft Intune Management Extension\AgentExecutor.exe,C:\Program Files (x86)\Microsoft Intune Management Extension\AgentExecutor.exe,"""C:\Program Files (x86)\Microsoft Intune Management Extension\agentexecutor.exe""  -powershellDetection  ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\de480568-e248-4f2f-b4ae-2cc7f4ba25d5_1.ps1"" ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\de480568-e248-4f2f-b4ae-2cc7f4ba25d5_1.ps1quotedResultFilePath.txt"" ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\de480568-e248-4f2f-b4ae-2cc7f4ba25d5_1.ps1quotedErrorFilePath.txt"" ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\de480568-e248-4f2f-b4ae-2cc7f4ba25d5_1.ps1quotedTimeoutFilePath.txt"" 3600 ""C:\Windows\System32\WindowsPowerShell\v1.0"" 0 ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\de480568-e248-4f2f-b4ae-2cc7f4ba25d5_1.ps1quotedExitCodeFilePath.txt"" False",,Windows 10 Enterprise (64 bit) build 19045,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -NoProfile -executionPolicy bypass -file  ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\de480568-e248-4f2f-b4ae-2cc7f4ba25d5_1.ps1"" ",C:\Windows\Temp\__PSScriptPolicyTest_mddkxaxc.los.psm1,"[""Microsoft Windows""]"
