Logged,parentName,parentFilePath,parentCmd,objectUser,osDescription,processName,processFilePath,processCmd,objectFilePath,processSigner
2023-09-30 20:22:14,C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,"C:\WINDOWS\SYSTEM32\cmd.exe /c """"C:\Scripts\Python\CaaS\CSVDownloads.bat""""",,Windows Server 2019 Standard (64 bit) build 17763,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe  -ExecutionPolicy Bypass -File ""C:\Scripts\Python\CaaS\SnapshotCreationTracker.ps1""",,"[""Microsoft Windows""]"
2023-09-30 20:22:14,C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,"C:\WINDOWS\SYSTEM32\cmd.exe /c """"C:\Scripts\Python\CaaS\CSVDownloads.bat""""",,Windows Server 2019 Standard (64 bit) build 17763,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe  -ExecutionPolicy Bypass -File ""C:\Scripts\Python\CaaS\SnapshotCreationTracker.ps1""",C:\Scripts\Python\CaaS\SnapshotTracker.csv,"[""Microsoft Windows""]"
2023-09-30 20:22:13,C:\Program Files (x86)\Microsoft Intune Management Extension\AgentExecutor.exe,C:\Program Files (x86)\Microsoft Intune Management Extension\AgentExecutor.exe,"""C:\Program Files (x86)\Microsoft Intune Management Extension\agentexecutor.exe""  -powershellDetection  ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\d68cc5b8-1c68-4c50-a629-dffd99b97c31_1.ps1"" ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\d68cc5b8-1c68-4c50-a629-dffd99b97c31_1.ps1quotedResultFilePath.txt"" ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\d68cc5b8-1c68-4c50-a629-dffd99b97c31_1.ps1quotedErrorFilePath.txt"" ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\d68cc5b8-1c68-4c50-a629-dffd99b97c31_1.ps1quotedTimeoutFilePath.txt"" 3600 ""C:\Windows\System32\WindowsPowerShell\v1.0"" 0 ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\d68cc5b8-1c68-4c50-a629-dffd99b97c31_1.ps1quotedExitCodeFilePath.txt"" False",,Windows 10 Pro (64 bit) build 22000,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -NoProfile -executionPolicy bypass -file  ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\d68cc5b8-1c68-4c50-a629-dffd99b97c31_1.ps1"" ",,"[""Microsoft Windows""]"
2023-09-30 20:22:13,C:\Program Files (x86)\Microsoft Intune Management Extension\AgentExecutor.exe,C:\Program Files (x86)\Microsoft Intune Management Extension\AgentExecutor.exe,"""C:\Program Files (x86)\Microsoft Intune Management Extension\agentexecutor.exe""  -powershell  ""C:\Program Files (x86)\Microsoft Intune Management Extension\Policies\Scripts\dc48ca36-a7ab-4767-848f-eb46a67e587a_a4e28bc5-0260-440b-baaa-2e8389fd026a.ps1"" ""C:\Program Files (x86)\Microsoft Intune Management Extension\Policies\Results\dc48ca36-a7ab-4767-848f-eb46a67e587a_a4e28bc5-0260-440b-baaa-2e8389fd026a.output"" ""C:\Program Files (x86)\Microsoft Intune Management Extension\Policies\Results\dc48ca36-a7ab-4767-848f-eb46a67e587a_a4e28bc5-0260-440b-baaa-2e8389fd026a.error"" ""C:\Program Files (x86)\Microsoft Intune Management Extension\Policies\Results\dc48ca36-a7ab-4767-848f-eb46a67e587a_a4e28bc5-0260-440b-baaa-2e8389fd026a.timeout"" 1800 C:\Windows\System32\WindowsPowerShell\v1.0 0 1",,Windows 10 Pro (64 bit) build 19045,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -NoProfile -executionPolicy bypass -file  ""C:\Program Files (x86)\Microsoft Intune Management Extension\Policies\Scripts\dc48ca36-a7ab-4767-848f-eb46a67e587a_a4e28bc5-0260-440b-baaa-2e8389fd026a.ps1"" ",C:\Windows\Temp\intuneRestarter.log,"[""Microsoft Windows""]"
2023-09-30 20:22:12,C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,"C:\WINDOWS\SYSTEM32\cmd.exe /c """"C:\Scripts\Python\CaaS\CSVDownloads.bat""""",,Windows Server 2019 Standard (64 bit) build 17763,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe  -ExecutionPolicy Bypass -File ""C:\Scripts\Python\CaaS\SnapshotCreationTracker.ps1""",,"[""Microsoft Windows""]"
2023-09-30 20:22:12,C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,"C:\WINDOWS\SYSTEM32\cmd.exe /c """"C:\Scripts\Python\CaaS\CSVDownloads.bat""""",,Windows Server 2019 Standard (64 bit) build 17763,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe  -ExecutionPolicy Bypass -File ""C:\Scripts\Python\CaaS\SnapshotCreationTracker.ps1""",C:\Users\SDAutomation\.Azure\AzureRmContext.json,"[""Microsoft Windows""]"
2023-09-30 20:22:12,,,,,Windows Server 2019 Standard (64 bit) build 17763,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe  -ExecutionPolicy Bypass -File ""C:\Scripts\Python\CaaS\SnapshotCreationTracker.ps1""",,"[""Microsoft Windows""]"
2023-09-30 20:22:12,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe,C:\windows\system32\svchost.exe -k netsvcs -p -s Schedule,,Windows 10 Pro (64 bit) build 19045,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1",,"[""Microsoft Windows""]"
2023-09-30 20:22:12,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe,C:\windows\system32\svchost.exe -k netsvcs -p -s Schedule,,Windows 10 Pro (64 bit) build 19045,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1",C:\ProgramData\Microsoft\MMDBrokerSystemLogs\20230930082210.log,"[""Microsoft Windows""]"
2023-09-30 20:22:11,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe,C:\windows\system32\svchost.exe -k netsvcs -p -s Schedule,,Windows 10 Pro (64 bit) build 19045,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1",,"[""Microsoft Windows""]"
2023-09-30 20:22:11,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe,C:\windows\system32\svchost.exe -k netsvcs -p -s Schedule,,Windows 10 Pro (64 bit) build 19045,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""PowerShell.exe"" -ExecutionPolicy Bypass .\MMDActionEngine.ps1",,"[""Microsoft Windows""]"
2023-09-30 20:22:11,C:\Program Files (x86)\Microsoft Intune Management Extension\AgentExecutor.exe,C:\Program Files (x86)\Microsoft Intune Management Extension\AgentExecutor.exe,"""C:\Program Files (x86)\Microsoft Intune Management Extension\agentexecutor.exe""  -powershellDetection  ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\d68cc5b8-1c68-4c50-a629-dffd99b97c31_1.ps1"" ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\d68cc5b8-1c68-4c50-a629-dffd99b97c31_1.ps1quotedResultFilePath.txt"" ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\d68cc5b8-1c68-4c50-a629-dffd99b97c31_1.ps1quotedErrorFilePath.txt"" ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\d68cc5b8-1c68-4c50-a629-dffd99b97c31_1.ps1quotedTimeoutFilePath.txt"" 3600 ""C:\Windows\System32\WindowsPowerShell\v1.0"" 0 ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\d68cc5b8-1c68-4c50-a629-dffd99b97c31_1.ps1quotedExitCodeFilePath.txt"" False",,Windows 10 Pro (64 bit) build 22000,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -NoProfile -executionPolicy bypass -file  ""C:\Program Files (x86)\Microsoft Intune Management Extension\Content\DetectionScripts\d68cc5b8-1c68-4c50-a629-dffd99b97c31_1.ps1"" ",,"[""Microsoft Windows""]"
2023-09-30 20:22:11,C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,"C:\WINDOWS\SYSTEM32\cmd.exe /c """"C:\Scripts\Python\CaaS\CSVDownloads.bat""""",,Windows Server 2019 Standard (64 bit) build 17763,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe  -ExecutionPolicy Bypass -File ""C:\Scripts\Python\CaaS\SnapshotCreationTracker.ps1""",C:\Users\SDAutomation\.Azure\keystore.cache,"[""Microsoft Windows""]"
